GENE	Sample1
TBPL1	533
TBPL2	0
TBP	228
TBR1	1
TBRG1	1044
TBRG4	687
TBX10	4
TBX15	205
TBX18	188
TBX19	89
TBX1	233
TBX20	0
TBX21	30
TBX22	11
TBX2	119
TBX3	4921
TBX4	28
TBX5	107
TBX6	288
TBXA2R	500
TBXAS1	133
TC2N	24565
TCAM1P	111
TCAP	3
TCEA1	4563
TCEA2	128
TCEA3	1743
TCEAL1	338
TCEAL2	3
TCEAL3	434
TCEAL4	645
TCEAL5	0
TCEAL6	0
TCEAL7	6
TCEAL8	541
TCEANC	422
TCEB1	307
TCEB2	1070
TCEB3B	67
TCEB3C	853
TCEB3	1352
TCERG1L	4
TCERG1	3022
TCF12	3661
TCF15	1
TCF19	193
TCF20	2507
TCF21	76
TCF23	0
TCF25	945
TCF3	920
TCF4	4023
TCF7L1	53
TCF7L2	223
TCF7	410
TCFL5	838
TCHHL1	2
TCHH	15
TCHP	427
TCIRG1	701
TCL1A	1
TCL1B	26
TCL6	889
TCN1	341
TCN2	131
TCOF1	1660
TCP10L2	0
TCP10L	94
TCP10	5
TCP11L1	337
TCP11L2	481
TCP11	1
TCP1	2439
TCTA	546
TCTE1	8
TCTE3	163
TCTEX1D1	22
TCTEX1D2	117
TCTEX1D4	26
TCTN1	3697
TCTN2	708
TCTN3	933
TDGF1	105
TDGF1P3	108
TDG	1774
TDH	10
TDO2	161
TDP1	631
TDP2	401
TDRD10	51
TDRD12	22
TDRD1	86
TDRD3	765
TDRD5	131
TDRD6	51
TDRD7	607
TDRD9	59
TDRG1	0
TDRKH	647
TEAD1	1816
TEAD2	1585
TEAD3	1338
TEAD4	350
TECPR1	322
TECPR2	929
TECRL	171
TECR	931
TECTA	48
TECTB	0
TEC	368
TEDDM1	92
TEF	329
TEKT1	31
TEKT2	75
TEKT3	38
TEKT4	99
TEKT5	11
TEK	492
TELO2	612
TNS2	2529
TEP1	3104
TEPP	0
TERF1	1931
TERF2IP	519
TERF2	547
TERT	1
TESC	9
TESK1	556
TESK2	302
TES	1921
TET1	203
TET2	3896
TET3	1402
TEX101	20
TEX10	532
TEX11	23
TEX12	8
TEX13A	2
TEX13B	2
TEX14	131
TEX15	1
TEX19	0
TEX261	1320
TEX264	560
TEX28	0
TEX2	2110
TEX9	1608
TFAM	737
TFAP2A	2050
TFAP2B	4609
TFAP2C	451
TFAP2D	0
TFAP2E	29
TFAP4	123
TFB1M	194
TFB2M	431
TFCP2L1	54
TFCP2	617
TFDP1	1330
TFDP2	545
TFDP3	67
TFE3	731
TFEB	276
TFEC	100
TFF1	1797
TFF2	5
TFF3	2052
TFG	1314
TFIP11	730
TFPI2	100
TFPI	1779
TFPT	183
TFR2	203
TFRC	2595
TF	33
TGDS	252
TGFA	248
TGFB1I1	81
TGFB1	322
TGFB2	416
TGFB3	1776
TGFBI	554
TGFBR1	5664
TGFBR2	7714
TGFBR3	3034
TGFBRAP1	389
TGIF1	2733
TGIF2LX	0
TGIF2LY	0
TGIF2	342
TGM1	20
TGM2	6089
TGM3	5
TGM4	0
TGM5	18
TGM6	0
TGM7	0
TGOLN2	6199
TGS1	835
TG	199
NELFCD	984
THADA	3886
THAP10	55
THAP11	229
THAP1	225
THAP2	277
THAP3	173
THAP4	618
THAP5	1679
THAP6	1031
THAP7	327
THAP8	59
THAP9	374
THBD	563
THBS1	23680
THBS2	4367
THBS3	1073
THBS4	828
THEG	0
THEM4	898
THEM5	76
THEMIS	134
THG1L	136
THNSL1	278
THNSL2	16
THOC1	1005
THOC2	3952
THOC3	1007
ALYREF	313
THOC5	582
THOC6	349
THOC7	335
THOP1	423
THPO	59
THRAP3	4293
THRA	461
THRB	1348
THRSP	78
THSD1	230
THSD4	5857
THSD7A	302
THSD7B	37
THTPA	175
THUMPD1	2504
THUMPD2	464
THUMPD3	1533
THY1	59
THYN1	211
TH	0
TIA1	3599
TIAF1	47
TIAL1	1330
TIAM1	911
TIAM2	108
TICAM1	261
TICAM2	130
TIE1	316
TIFAB	0
TIFA	518
TIGD1	2511
TIGD2	401
TIGD3	3
TIGD4	62
TIGD5	148
TIGD6	397
TIGD7	218
TIGIT	9
TIMD4	1
TIMELESS	824
TIMM10	64
TIMM13	367
PAM16	75
TIMM17A	686
TIMM17B	212
TIMM22	239
TIMM44	389
TIMM50	489
TIMM8A	174
TIMM8B	224
TIMM9	185
TIMP1	1558
TIMP2	2916
TIMP3	7848
TIMP4	50
TINAGL1	1122
TINAG	65
TINF2	906
TIPARP	1541
TIPIN	80
TIPRL	1776
TIRAP	269
TJAP1	624
TJP1	5281
TJP2	2359
TJP3	1552
TK1	171
TK2	523
TKTL1	3
TKTL2	2
TKT	1418
TLCD1	66
TLE1	5299
TLE2	771
TLE3	1975
TLE4	267
TLE6	47
TLK1	2752
TLK2	2751
TLL1	438
TLL2	258
TLN1	8489
TLN2	2245
TLR10	88
TLR1	312
TLR2	310
TLR3	131
TLR4	677
TLR5	1348
TLR6	219
TLR7	213
TLR8	49
TLR9	14
TLX1NB	0
TLX1	0
TLX2	31
TLX3	1
TM2D1	380
TM2D2	582
TM2D3	560
TM4SF18	165
TM4SF19	108
TM4SF1	1237
TM4SF20	80
TM4SF4	1
TM4SF5	0
TM6SF1	168
TM6SF2	1
TM7SF2	79
TM7SF3	2050
DCSTAMP	0
TM9SF1	1193
TM9SF2	3637
TM9SF3	8874
TM9SF4	1266
TMBIM1	1645
TMBIM4	1409
TMBIM6	14615
TMC1	139
TMC2	8
TMC3	21
TMC4	984
TMC5	10410
TMC6	856
TMC7	311
TMC8	276
TMCC1	1106
TMCC2	30
TMCC3	421
TMCO1	2064
TMCO2	1
TMCO3	3662
TMCO4	507
TMCO5A	3
TMCO6	160
TANGO6	459
TMED10	7531
TMED1	125
TMED2	6015
TMED3	2300
TMED4	1122
TMED5	1609
TMED6	10
TMED7-TICAM2	368
TMED7	3229
TMED8	566
TMED9	2325
TMEFF1	92
TMEFF2	0
TMEM100	89
TMEM101	384
TMEM102	138
TMEM104	310
TMEM105	97
TMEM106A	818
TMEM106B	1644
TMEM106C	543
TMEM107	326
TMEM108	153
TMEM109	723
TMEM110	262
EMC3	820
TMEM114	0
TMEM115	667
TMEM116	573
TMEM117	201
TMEM119	1114
TMEM11	200
TMEM120A	282
TMEM120B	1387
TMEM121	100
TMEM123	3478
TMEM125	436
TMEM126A	92
TMEM126B	324
TMEM127	1117
TMEM128	732
TMEM129	745
TMEM130	483
TMEM131	2158
TMEM132A	1022
TMEM132B	101
TMEM132C	75
TMEM132D	0
TMEM132E	25
TMEM133	59
TMEM134	1916
TMEM135	769
TMEM136	343
TMEM138	668
TMEM139	58
TMEM140	548
TMEM141	615
TMEM143	70
TMEM144	1817
TMEM145	1
CATSPERD	458
TMEM147	501
IGFLR1	81
TMEM14A	195
TMEM14B	551
TMEM14C	649
TMEM150A	146
TMEM150B	59
TMEM150C	301
TMEM151A	0
TMEM151B	39
TMEM154	264
TMEM155	1
TMEM156	183
TMEM158	9
TMEM159	1174
TMEM160	87
TMEM161A	197
TMEM161B	2625
TMEM163	166
TMEM164	700
TMEM165	2119
TMEM167A	3679
TMEM167B	1082
TMEM168	1515
TMEM169	138
TMEM170A	1197
TMEM170B	606
TMEM171	4
TMEM173	671
TMEM174	0
TMEM175	589
TMEM176A	260
TMEM176B	438
TMEM177	92
TMEM178A	126
TMEM179B	201
TMEM179	0
TMEM17	139
MFSD13A	256
TMEM181	3612
TMEM182	106
TMEM183A	4022
TMEM184A	357
TMEM184B	1044
TMEM184C	779
TMEM185A	518
TMEM185B	311
TMEM186	118
TMEM187	89
CNEP1R1	821
TMEM189-UBE2V1	122
TMEM189	328
TMEM18	313
TMEM190	9
TMEM191A	21
TMEM192	1579
NEMP1	901
NEMP2	180
AGMO	95
TMEM196	122
TMEM198	54
TMEM199	267
TMEM19	1856
TMEM200A	150
TMEM200B	46
TMEM200C	1
TMEM201	126
TMEM202	0
TMEM203	381
TMEM204	308
TMEM205	872
TMEM206	247
TMEM207	0
TMEM208	185
TMEM209	1296
SLC35G1	38
TMEM211	0
TMEM212	11350
TMEM213	259
TMEM214	1514
TMEM215	6
TMEM216	102
TMEM217	87
TMEM218	152
TMEM219	1742
TMEM220	193
TMEM222	314
TMEM223	78
TMEM225	0
TMEM229A	0
TMEM229B	376
SLC35G2	137
TMEM231	285
TMEM232	230
TMEM233	9
TMEM25	473
TMEM26	38
TMEM27	18
TMEM2	4844
TMEM30A	5707
TMEM30B	1951
TMEM30C	0
TMEM31	3
TMEM33	4614
TMEM35	6
TMEM37	15
TMEM38A	488
TMEM38B	87
TMEM39A	1233
TMEM39B	282
TMEM40	91
TMEM41A	1234
TMEM41B	2668
TMEM42	131
TMEM43	1569
TMEM44	215
TMEM45A	35954
TMEM45B	353
TMEM47	439
NDC1	500
VMP1	26725
TMEM50A	1063
TMEM50B	2131
TMEM51	427
TMEM52	1
TMEM53	228
TMEM54	271
TMEM55A	73
TMEM55B	270
TMEM56	623
TMEM57	1483
TMEM59L	3
TMEM59	2292
TMEM5	319
TMEM60	115
TMEM61	12
TMEM62	1215
TMEM63A	3964
TMEM63B	720
TMEM63C	729
TMEM64	1119
TMEM65	909
SARAF	4828
TMEM67	1014
TMEM68	562
TMEM69	260
TMEM70	263
TMEM71	28
TMEM72	0
TMEM74	4
TMEM79	385
TMEM80	238
TMEM81	92
TMEM82	6
EWSAT1	300
EMC4	393
TMEM86A	923
TMEM86B	42
TMEM87A	4481
TMEM87B	1899
TMEM88B	1
TMEM88	20
TMEM89	0
TMEM8A	641
TMEM8B	873
TMEM8C	0
SYNDIG1L	2
SYNDIG1	17
TMEM91	336
TMEM92	52
EMC6	9
TMEM95	1
TMEM97	224
TMEM98	428
TMEM99	247
TMEM9B	1036
TMEM9	1526
TMF1	5389
TMIE	3
TMIGD1	0
TMIGD2	31
TMLHE	826
TMOD1	253
TMOD2	543
TMOD3	2520
TMOD4	14
TMPO	2086
TMPPE	246
TMPRSS11A	26
TMPRSS11B	131
TMPRSS11D	112
TMPRSS11F	6
TMPRSS12	148
TMPRSS13	429
TMPRSS15	0
TMPRSS2	78
TMPRSS3	1680
TMPRSS4	7
TMPRSS5	28
TMPRSS6	22
TMPRSS7	12
TMPRSS9	36
TMSB10	6408
TMSB15A	11
TMSB15B	145
TMSB4Y	2
TMTC1	1333
TMTC2	1291
TMTC3	1894
TMTC4	1283
TMUB1	238
TMUB2	1350
TMX1	1263
TMX2	968
TMX3	1733
TMX4	780
TNC	5981
TNFAIP1	1403
TNFAIP2	1752
TNFAIP3	1668
TNFAIP6	94
TNFAIP8L1	608
TNFAIP8L2	37
TNFAIP8L3	345
TNFAIP8	591
TNFRSF10A	331
TNFRSF10B	1659
TNFRSF10C	107
TNFRSF10D	251
TNFRSF11A	225
TNFRSF11B	213
TNFRSF12A	540
TNFRSF13B	12
TNFRSF13C	13
TNFRSF14	632
TNFRSF17	43
TNFRSF18	39
TNFRSF19	1500
TNFRSF1A	2431
TNFRSF1B	980
TNFRSF21	696
TNFRSF25	152
TNFRSF4	21
TNFRSF6B	125
TNFRSF8	14
TNFRSF9	34
TNFSF10	4086
TNFSF11	19
TNFSF12-TNFSF13	315
TNFSF12	123
TNFSF13B	176
TNFSF13	392
TNFSF14	285
TNFSF15	63
TNFSF18	0
TNFSF4	73
TNFSF8	34
TNFSF9	40
TNF	4
TNIK	660
TNIP1	2030
TNIP2	500
TNIP3	187
TNK1	545
TNK2	1140
TNKS1BP1	2268
TNKS2	5195
TNKS	3217
TNMD	9
TNNC1	9
TNNC2	0
TNNI1	151
TNNI2	7
TNNI3K	574
TNNI3	7
TNNT1	94
TNNT2	118
TNNT3	28
TNN	9
TNP1	0
TNP2	0
TNPO1	8626
TNPO2	1506
TNPO3	1428
TNRC18	3047
TNRC6A	4217
TNRC6B	5625
TNRC6C	3079
TNR	8
TNS1	4564
TNS3	2672
TNS4	929
TNXB	4992
TOB1	6586
TOB2	1856
TOE1	189
TOLLIP	643
TOM1L1	1127
TOM1L2	1305
TOM1	582
TOMM20L	11
TOMM20	6213
TOMM22	460
TOMM34	296
TOMM40L	509
TOMM40	1365
TOMM5	353
TOMM6	651
TOMM70A	2615
TOMM7	631
TOP1MT	237
TOP1	4191
TOP2A	1606
TOP2B	5356
TOP3A	1174
TOP3B	317
TOPBP1	1623
TOPORS	1119
TOR1AIP1	2927
TOR1AIP2	3659
TOR1A	765
TOR1B	465
TOR2A	139
TOR3A	1384
TOX2	13
TOX3	582
TOX4	1926
TOX	53
TP53AIP1	64
TP53BP1	3770
TP53BP2	1902
TP53I11	756
TP53I13	350
TP53I3	51
TP53INP1	9603
TP53INP2	1042
TP53RK	1054
TP53TG3D	0
TP53TG5	10
TP53	1168
TP63	10
TP73	35
TPBG	2336
TPCN1	1798
TPCN2	863
TPD52L1	387
TPD52L2	1626
TPD52L3	0
TPD52	2585
TPH1	10
TPH2	1
TPI1P2	10
TPI1	4526
TPK1	107
TPM1	3633
TPM2	368
TPM3	7225
TPM4	6333
TPMT	938
TPO	85
TPP1	852
TPP2	2871
TPPP2	1
TPPP3	58
TPPP	225
TPRA1	431
TPRG1L	1505
TPRG1	144
TPRKB	212
TPRN	518
TPRX1	0
TPR	9832
TPSAB1	89
TPSB2	269
TPSD1	13
TPSG1	2
TPST1	448
TPST2	431
TPT1	20955
TPTE2	25
TPTE	3
TPX2	486
TRA2A	1039
TRA2B	2894
TRABD	674
TRADD	217
TRAF1	593
TRAF2	519
TRAF3IP1	1302
TRAF3IP2	1053
TRAF3IP3	124
TRAF3	670
TRAF4	1683
TRAF5	1484
TRAF6	387
TRAF7	1494
TRAFD1	988
TRAIP	76
TRAK1	2003
TRAK2	2396
TRAM1L1	83
TRAM1	3020
TRAM2	1300
TRANK1	1065
TRAP1	1322
TRAPPC10	2217
TRAPPC1	185
TRAPPC2L	106
TRAPPC2	1254
TRAPPC3	565
TRAPPC4	265
TRAPPC5	372
TRAPPC6A	239
TRAPPC6B	911
TRAPPC9	1568
TRAT1	18
TRDMT1	456
TRDN	26
TREH	16
TREM1	5
TREM2	55
TREML1	3
TREML2	68
TREML4	8
TRERF1	657
TREX1	108
TREX2	19
TRHDE	75
TRHR	15
TRH	2
TRIAP1	282
TRIB1	2616
TRIB2	836
TRIB3	475
TRIL	300
TRIM10	0
TRIM11	1043
TRIM13	2270
TRIM14	1343
TRIM15	0
TRIM16L	431
TRIM16	1041
TRIM17	67
TRIM21	247
TRIM22	1718
TRIM23	1045
TRIM24	1006
TRIM25	1273
TRIM26	926
TRIM27	2578
TRIM28	2843
TRIM29	75
TRIM2	437
TRIM31	3
TRIM32	562
TRIM33	3582
TRIM34	306
TRIM35	589
TRIM36	105
TRIM37	1202
TRIM38	2029
TRIM39	476
TRIM3	1105
TRIM40	0
TRIM41	909
TRIM42	0
TRIM43	0
TRIM44	1740
TRIM45	397
TRIM46	251
TRIM47	572
TRIM48	0
TRIM49D2	0
TRIM49	2
TRIM4	1753
TRIM50	0
TRIM52	781
TRIM54	18
TRIM55	1
TRIM56	1032
TRIM58	588
TRIM59	464
TRIM5	827
TRIM6-TRIM34	26
TRIM60	23
TRIM61	77
TRIM62	563
TRIM63	21
TRIM64	0
TRIM65	838
TRIM66	836
TRIM67	10
TRIM68	719
TRIM69	86
TRIM6	497
TRIM71	5
TRIM72	73
TRIM74	136
TRIM77	0
TRIM7	140
TRIM8	1069
TRIM9	7
TRIML1	0
TRIML2	0
TRIOBP	2273
TRIO	12977
TRIP10	554
TRIP11	4820
TRIP12	7700
TRIP13	208
TRIP4	528
TRIP6	445
TRIT1	566
TRMT112	346
TRMT11	660
TRMT12	403
TRMT1	336
TRMT2A	442
TRMT2B	1053
TRMT5	665
TRMT61A	282
TRMT61B	326
TRMT6	231
TRMU	424
TRNAU1AP	247
TRNP1	141
TRNT1	947
TROAP	83
TROVE2	5927
TRO	75
TRPA1	63
TRPC1	226
TRPC2	0
TRPC3	38
TRPC4AP	1872
TRPC4	29
TRPC5	23
TRPC6	262
TRPC7	2
TRPM1	16
TRPM2	276
TRPM3	119
TRPM4	1468
TRPM5	4
TRPM6	79
TRPM7	3756
TRPM8	84
TRPS1	32063
TRPT1	129
TRPV1	693
TRPV2	85
TRPV3	161
TRPV4	28
TRPV5	3
TRPV6	337
TRRAP	4314
TRUB1	386
TRUB2	320
PRSS58	2
TSC1	1773
TSC22D1	3644
TSC22D2	1329
TSC22D3	3302
TSC22D4	427
TSC2	1827
TSEN15	575
TSEN2	606
TSEN34	480
TSEN54	424
TSFM	330
TSG101	556
TSGA10IP	2
TSGA10	292
TSGA13	117
CEP41	560
TSHB	0
TSHR	284
TSHZ1	984
TSHZ2	344
TSHZ3	222
TSIX	5804
TSKS	2
TSKU	436
TSLP	2
TSNARE1	169
TSNAXIP1	46
TSNAX	1960
TSN	920
TSPAN10	220
TSPAN11	86
TSPAN12	138
TSPAN13	2100
TSPAN14	1872
TSPAN15	2375
TSPAN16	7
TSPAN17	1021
TSPAN18	122
TSPAN19	0
TSPAN1	142
TSPAN2	23
TSPAN31	715
TSPAN32	18
TSPAN33	126
TSPAN3	1161
TSPAN4	390
TSPAN5	156
TSPAN6	458
TSPAN7	235
TSPAN8	988
TSPAN9	1283
TSPO2	3
TSPO	431
TSPY1	0
TSPY2	0
TSPY3	0
TSPY4	0
TSPYL1	2832
TSPYL2	660
TSPYL4	589
TSPYL5	130
TSPYL6	78
TSR1	1368
TSR2	311
TSSC1	388
TSSC4	420
TSSK1B	9
TSSK2	0
TSSK3	134
TSSK4	105
TSSK6	53
TSTA3	936
TSTD1	581
TSTD2	1236
TST	221
TTBK1	51
TTBK2	1062
TTC12	408
TTC13	1230
TTC14	4607
TRAPPC12	918
TTC16	4
TTC17	2255
CFAP70	1213
TTC19	1878
TTC1	723
TTC21A	327
TTC21B	2168
TTC22	57
TTC23L	71
TTC23	463
TTC24	3
TTC25	30
TTC26	225
TTC27	619
TTC28	1831
TTC29	18
TTC30A	737
TTC30B	351
TTC31	344
TTC32	86
TTC33	931
EMC2	704
TTC36	47
TTC37	3341
TTC38	440
TTC39A	2661
TTC39B	1002
TTC39C	1220
TTC3	19762
TTC4	403
TTC5	238
TTC7A	331
TTC7B	198
TTC8	692
TTC9B	0
TTC9C	127
TTC9	501
TTF1	499
TTF2	919
TTK	195
TTLL10	11
TTLL11	133
TTLL12	428
TTLL13P	33
TTLL1	127
TTLL2	20
TTLL3	1535
TTLL4	642
TTLL5	1907
TTLL6	3
TTLL7	598
TTLL9	41
TTL	620
TTN	9582
TTPAL	1483
TTPA	13
TTR	1
TTTY10	0
TTTY11	0
TTTY12	0
TTTY13	0
TTTY15	194
TTTY16	0
TTTY17A	0
TTTY18	0
TTTY19	0
TTTY1B	0
TTTY20	0
TTTY21B	0
TTTY22	0
TTTY23	0
TTTY3	0
TTTY4B	3
TTTY5	0
TTTY6B	0
TTTY7	0
TTTY8B	10
OFD1P6Y	0
TTYH1	415
TTYH2	88
TTYH3	956
TUBA1A	716
TUBA1B	10005
TUBA1C	1621
TUBA3C	1
TUBA3D	56
TUBA3E	21
TUBA4A	61
TUBA8	68
TUBAL3	9
TUBB1	17
TUBB2A	527
TUBB2B	11
TUBB4B	3485
TUBB3	305
TUBB4A	7
TUBB6	342
TUBB8	78
TUBB	7361
TUBD1	420
TUBE1	597
TUBG1	372
TUBG2	128
TUBGCP2	1357
TUBGCP3	1059
TUBGCP4	759
TUBGCP5	1069
TUBGCP6	1448
TUB	337
TUFM	2595
TUFT1	1747
TULP1	22
TULP2	1
TULP3	532
TULP4	4632
TUSC1	299
TUSC2	407
TUSC3	470
TUSC5	157
TUT1	187
TWF1	5372
TWF2	395
TWIST1	276
TWIST2	36
TWISTNB	882
TWSG1	1071
TXK	164
TXLNA	3104
TXLNB	256
TXLNG	567
TXN2	511
TXNDC11	1912
TXNDC12	467
TXNDC15	1408
TXNDC16	436
TXNDC17	284
TXNDC2	1
NME8	3
TXNDC5	7589
NME9	244
TXNDC8	0
TXNDC9	439
TXNIP	44415
TXNL1	801
TXNL4A	413
TXNL4B	217
TXNRD1	2448
TXNRD2	883
TXNRD3	412
TXN	1004
TYK2	1250
TYMP	2287
TYMS	248
TYRO3	186
TYROBP	83
TYRP1	7
TYR	8
TYSND1	559
TYW1B	376
TYW1	1155
TYW3	845
T	0
U2AF1L4	365
U2AF1	1575
U2AF2	1598
UACA	2077
UAP1L1	228
UAP1	3894
UBA1	4612
UBA2	2059
UBA3	1229
UBA52	2847
UBA5	1345
UBA6	4307
UBA7	698
UBAC1	524
UBAC2	1183
UBAP1	930
UBAP2L	3254
UBAP2	1105
UBASH3A	33
UBASH3B	106
UBB	10042
UBC	65056
UBD	129
UBE2A	871
UBE2B	939
UBE3D	466
UBE2C	130
UBE2D1	464
UBE2D2	1106
UBE2D3	5737
UBE2D4	298
UBE2DNL	0
UBE2E1	471
UBE2E2	184
UBE2E3	824
UBE2F	303
UBE2G1	1505
UBE2G2	2024
UBE2H	2825
UBE2I	756
UBE2J1	1747
UBE2J2	584
UBE2K	2613
UBE2L3	1315
UBE2L6	464
UBE2M	416
UBE2NL	0
UBE2N	1145
UBE2O	953
UBE2Q1	1338
UBE2Q2P1	532
UBE2Q2	1525
UBE2QL1	3
UBE2R2	1187
UBE2S	496
UBE2T	111
UBE2U	0
UBE2V1	805
UBE2V2	595
UBE2W	1539
UBE2Z	2084
UBE3A	5595
UBE3B	1778
UBE3C	3542
UBE4A	2093
UBE4B	700
UBFD1	2633
UBIAD1	550
UBL3	1801
UBL4A	560
UBL4B	2
UBL5	337
UBL7	292
UBLCP1	675
UBN1	2280
UBN2	4269
UBOX5	530
UBP1	1827
UBQLN1	3559
UBQLN2	1065
UBQLN3	14
UBQLN4	3413
UBQLNL	39
UBR1	3265
UBR2	3505
UBR3	3769
UBR4	9561
UBR5	6900
UBR7	912
UBTD1	178
UBTD2	1436
UBTFL1	0
UBTF	2361
UBXN10	278
UBXN11	368
UBXN1	331
UBXN2A	726
UBXN2B	1734
UBXN4	4477
UBXN6	1145
UBXN7	1166
UBXN8	168
UCA1	71
UCHL1	24
UCHL3	293
UCHL5	1128
UCK1	515
UCK2	542
UCKL1	430
UCMA	0
UCN2	0
UCN3	0
UCN	118
UCP1	5
UCP2	1145
UCP3	52
UEVLD	818
UFC1	983
UFD1L	1534
UFM1	1971
UFSP1	25
UFSP2	627
UGCG	2567
UGDH	4687
UGGT1	4085
UGGT2	2534
UGP2	2466
UGT1A10	0
UGT1A1	253
UGT1A3	0
UGT1A4	0
UGT1A5	3
UGT1A6	29
UGT1A7	0
UGT1A8	0
UGT1A9	0
UGT2A1	42
UGT2A3	10
UGT2B10	28
UGT2B11	149
UGT2B15	726
UGT2B28	32
UGT2B4	39
UGT2B7	0
UGT3A1	7
UGT3A2	2
UGT8	809
UHMK1	4020
UHRF1BP1L	1369
UHRF1BP1	1929
UHRF1	476
UHRF2	2259
UIMC1	1456
ULBP1	300
ULBP2	2
ULBP3	208
ULK1	964
ULK2	1788
ULK3	696
ULK4	1140
UMODL1	2
UMOD	2
UMPS	512
UNC119B	865
UNC119	260
UNC13A	159
UNC13B	2131
UNC13C	3
UNC13D	335
UNC45A	1048
UNC45B	60
UNC50	298
UNC5A	980
UNC5B	816
UNC5CL	194
UNC5C	147
UNC5D	25
UNC80	2303
UNC93A	7
UNC93B1	659
UNCX	0
UNG	393
UNKL	744
UNK	625
UPB1	3
PLEKHD1	89
UPF1	2359
UPF2	1366
UPF3A	1545
UPF3B	319
UPK1A	7
UPK1B	97
UPK2	0
UPK3A	0
UPK3BL	0
UPK3B	199
UPP1	126
UPP2	48
UPRT	339
UQCC1	1657
UQCR10	334
UQCR11	536
UQCRB	1184
UQCRC1	1135
UQCRC2	2670
UQCRFS1	795
UQCRHL	14
UQCRH	504
UQCRQ	1562
URB1	2740
URB2	1138
URGCP	2020
URM1	382
UROC1	0
UROD	359
UROS	603
USE1	563
USF1	1258
USF2	778
USH1C	0
USH1G	7
USH2A	122
USHBP1	325
USMG5	184
USO1	3635
USP10	1283
USP11	560
USP12	1506
USP13	728
USP14	1508
USP15	2122
USP16	1198
USP17L2	79
USP17L6P	0
USP17L9P	0
USP18	580
USP19	1378
USP1	1422
USP20	716
USP21	736
USP22	6819
USP24	3987
USP25	3638
USP26	29
USP27X	83
USP28	677
USP29	22
USP2	7
USP30	441
USP31	1766
USP32	3113
USP33	2983
USP34	10899
USP35	1552
USP36	1307
USP37	2241
USP38	1313
USP39	939
USP3	1601
USP40	2317
USP42	429
USP43	538
USP44	15
USP45	1369
USP46	1637
USP47	3833
USP48	2646
USP49	288
USP4	1735
USP50	9
USP51	76
USP53	5902
USP54	3463
USP5	1211
USP6NL	1021
USP6	596
USP7	5026
USP8	1919
USP9X	9347
USP9Y	0
USPL1	1268
UST	360
UTF1	0
UTP11L	695
UTP14A	629
UTP14C	3105
UTP15	642
UTP18	686
UTP20	3231
UTP23	729
UTP3	395
UTP6	1251
UTRN	9390
UTS2B	471
UTS2R	0
UTS2	4
UTY	61
UVRAG	2011
UXS1	258
UXT	327
VAC14	367
VAMP1	321
VAMP2	743
VAMP3	957
VAMP4	988
VAMP5	101
VAMP7	758
VAMP8	557
VANGL1	935
VANGL2	830
VAPA	2963
VAPB	1464
VARS2	647
VARS	1186
VASH1	198
VASH2	261
VASN	215
VASP	993
VAT1L	11
VAT1	1106
VAV1	114
VAV2	857
VAV3	10482
VAX1	1
VAX2	48
VBP1	354
VCAM1	1066
VCAN	5855
VCL	3156
VCPIP1	2140
VCP	5309
VCX2	0
VCX3A	0
VCX3B	6
VCX	0
VCY	0
VDAC1	3833
VDAC2	1971
VDAC3	679
VDR	824
VEGFA	6044
VEGFB	403
VEGFC	180
VENTXP1	4
VENTX	346
VEPH1	56
VEZF1	2504
VEZT	2174
VGF	0
VGLL1	0
VGLL2	0
VGLL3	1073
VGLL4	2082
VHLL	22
VHL	1533
VIL1	27
VILL	212
VIM	8894
VIPAS39	418
VIPR1	272
VIPR2	85
VIP	10
VIT	130
VKORC1L1	1408
VKORC1	442
VLDLR	1291
VMA21	1961
VMAC	447
VMO1	14
VN1R1	86
VN1R2	125
VN1R4	0
VNN1	75
VNN2	42
VNN3	305
VOPP1	3451
VPRBP	1491
VPREB1	0
VPREB3	1
VPS11	486
VPS13A	4796
VPS13B	7704
VPS13C	12285
VPS13D	12390
VPS16	1020
VPS18	582
CHMP3	2503
VPS25	450
VPS26A	1166
VPS26B	609
VPS28	597
VPS29	461
VPS33A	733
VPS33B	231
VPS35	1723
VPS36	2282
VPS37A	1399
VPS37B	700
VPS37C	566
VPS37D	40
VPS39	1644
VPS41	2001
VPS45	1896
VPS4A	785
VPS4B	2059
VPS52	738
VPS53	3262
VPS54	2493
VPS72	580
VPS8	2449
VRK1	328
VRK2	808
VRK3	675
VSIG10L	18
VSIG10	431
VSIG1	287
VSIG2	122
VSIG4	227
VSIG8	49
VSNL1	11
VSTM1	0
VSTM2A	1
VSTM2B	0
VSTM2L	13
VSX1	0
VSX2	0
VTA1	547
VTCN1	4877
VTI1A	991
VTI1B	906
VTN	11
VTRNA1-1	2
VTRNA1-2	0
VTRNA1-3	0
VWA1	2129
VWA2	601
VWA3A	61
VWA3B	80
VWA5A	1438
VWA5B1	176
VWA5B2	12
VWC2L	2
VWC2	0
VWCE	11
VWDE	40
VWF	9215
WAC	3213
WAPL	1786
WARS2	429
WARS	1325
WASF1	86
WASF2	3432
WASF3	917
WASH5P	2056
WASL	2379
WAS	61
WBP11P1	33
WBP11	1007
WBP1	1434
WBP2NL	89
WBP2	874
WBP4	357
WBP5	409
WBSCR16	1357
WBSCR17	3
WBSCR22	515
WBSCR27	29
WBSCR28	4
WDFY1	1417
WDFY2	615
WDFY3	7273
WDFY4	288
